Date,Management Plot ID,SAVI,Irrigation Applied,Accumulated Irrigation Applied,Month,Day,Year,Unix Timestamp,DOY,Max Temperature,Min Temperature,Relative Humidity,Soil Temperature @ 10 cm,Wind Speed,Solar Radiation,Precipitation,GDD 20 yr avg,ETr 20 yr avg,Max Temp 20yr Avg,Min Temp 20 yr Avg,Daily Reference ET,GDD,VPD,Accumulated GDD,Accumulated ETr,Accumulated Precipitation,Epoch Planting Date,Grain Yield,Fertilization Rate,Fertilization Epoch Date,"Easting (mangement plot), m","Northing (mangement plot), m",Sand Fraction,Silt Fraction,Clay Fraction,Soil Organic Matter,Sat. Hydraulic Conductivity,Available Water Capacity,Field Capacity,Wilting Point,Dist. to Weather Station,"Electroconductivity, Shallow","Electroconductivity, Deep",Elevation
7/8/2024,201,0.649893585,0,0,7,8,2024,1720396800,190,27.35,13.4,74.075,23.245,0.98,24.79,0,13.6348,4.515229704,30.69325,18.12375,4.825570804,10.375,0.671019495,736.975,405.6213149,381.95,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/9/2024,201,0.650395454,0,0,7,9,2024,1720483200,191,28.82,15.8,73.45,24.665,1.1,26.46,0,13.50195,4.565644675,29.81195,18.23485,5.372685153,12.31,0.764558567,749.285,410.994,381.95,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/10/2024,201,0.650897323,0,0,7,10,2024,1720569600,192,29.94,16.76,75.395,25.235,1.49,23.68,0,13.829225,4.573483519,30.44795,18.2993,5.224895165,13.35,0.754996795,762.635,416.2188952,381.95,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/11/2024,201,0.651399192,0,0,7,11,2024,1720656000,193,28.35,16,76.41,25.465,1.57,26.21,0,13.7457,4.172371315,30.8257,18.3553,5.389197014,12.175,0.669476542,774.81,421.6080922,381.95,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/12/2024,201,0.651901061,0,0,7,12,2024,1720742400,194,30.12,18.35,81.875,25.85,2.65,25.25,0,13.43675,4.433174243,30.99075,16.38365,5.515652884,14.175,0.578387618,788.985,427.1237451,381.95,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/13/2024,201,0.65240293,0,0,7,13,2024,1720828800,195,32.67,22.66,77.125,26.9,2.34,23,0,13.8619,4.845633738,31.63925,18.16415,5.959322252,16.33,0.879539392,805.315,433.0830673,381.95,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/14/2024,201,0.648393934,0,0,7,14,2024,1720915200,196,33.51,21.01,75.755,27.37,1.5,25.37,0,13.5705,4.739163622,31.0482,18.1313,6.025618062,15.505,0.92911403,820.82,439.1086854,381.95,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/15/2024,201,0.644384938,0,0,7,15,2024,1721001600,197,33.83,21.84,80.035,27.645,1.68,22.67,0,13.427425,4.749541192,31.0076,18.22775,5.508789497,15.92,0.787357105,836.74,444.6174749,381.95,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/16/2024,201,0.640375943,6.05,6.05,7,16,2024,1721088000,198,26.92,18.5,73.06,26.8,1.58,18.03,0,13.50585,5.318840215,31.46515,18.21725,4.407671059,12.71,0.764882924,849.45,449.025146,381.95,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/17/2024,201,0.636366947,0,6.05,7,17,2024,1721174400,199,27.27,16.97,70.78,26.23,1.46,25.84,0,13.953075,4.822899384,31.3116,18.96215,5.462295939,12.12,0.811768902,861.57,454.4874419,381.95,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/18/2024,201,0.632357951,0,6.05,7,18,2024,1721260800,200,27.33,14.17,74.23,25.465,1.1,24.01,0,14.380525,4.88858943,31.86785,19.51825,4.772776501,10.75,0.676627021,872.32,459.2602184,381.95,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/19/2024,201,0.628348955,0,6.05,7,19,2024,1721347200,201,26.42,15.63,75.935,24.235,2.22,14.2,3.05,14.38725,4.587391145,31.58925,19.69785,3.893740902,11.025,0.628284513,883.345,463.1539593,385,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/20/2024,201,0.624339959,0,6.05,7,20,2024,1721433600,202,22.28,17.7,90.14,22.705,1.68,9.32,11.43,14.03155,4.590139755,30.91575,19.19085,2.151163946,9.99,0.232438045,893.335,465.3051232,396.43,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/21/2024,201,0.620330963,0,6.05,7,21,2024,1721520000,203,27.03,15.38,78.7,23.6,0.48,22.02,0,14.457575,4.736662951,32.04675,19.4083,4.153651321,11.205,0.566488115,904.54,469.4587746,396.43,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/22/2024,201,0.616321968,0,6.05,7,22,2024,1721606400,204,27.98,15.84,76.86,23.965,0.44,21.5,0,14.0077,4.61879237,31.7469,18.5538,4.145922278,11.91,0.645064302,916.45,473.6046968,396.43,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/23/2024,201,0.612312972,0,6.05,7,23,2024,1721692800,205,29.18,15.57,77.815,24.435,0.75,22.48,0,13.889575,5.044262905,31.3113,18.6091,4.485093121,12.375,0.645192759,928.825,478.08979,396.43,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/24/2024,201,0.608303976,0,6.05,7,24,2024,1721779200,206,31.75,16.88,74.62,25.295,0.68,22.76,0,13.754625,4.090741886,30.22175,19.17235,4.793895862,13.44,0.838943114,942.265,482.8836858,396.43,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/25/2024,201,0.609175738,0,6.05,7,25,2024,1721865600,207,32.21,19.67,78.575,26.255,1.46,22.85,0,13.485075,4.366270463,30.7092,18.2772,5.241738199,14.835,0.760847908,957.1,488.125424,396.43,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/26/2024,201,0.610047501,5.74,11.79,7,26,2024,1721952000,208,32.35,21.59,76.1,26.83,1.89,23.61,0,13.216275,4.393586424,30.0911,17.85815,5.790581893,15.795,0.887670292,972.895,493.9160059,396.43,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/27/2024,201,0.610919263,0,11.79,7,27,2024,1722038400,209,31.28,20.88,73.4,26.695,3.09,23.58,0,12.721275,3.960897148,29.4966,16.8848,6.393231615,15.44,0.935447251,988.335,500.3092375,396.43,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/28/2024,201,0.611791025,24.38,36.17,7,28,2024,1722124800,210,30.46,19.45,78.12,26.165,2.7,20.09,0,12.50455,3.729829804,28.6661,17.1202,5.160806074,14.725,0.723807358,1003.06,505.4700436,396.43,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/29/2024,201,0.612662787,0,36.17,7,29,2024,1722211200,211,33.74,20.17,79.64,27.255,1.03,23.96,0,12.873125,4.461173385,29.5337,17.42315,5.349987514,15.085,0.774264273,1018.145,510.8200311,396.43,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/30/2024,201,0.61353455,0,36.17,7,30,2024,1722297600,212,31.52,21.32,72.89,27.23,3.52,22.34,0,13.0598,4.541223253,30.38775,17.17915,6.518285907,15.66,0.971029524,1033.805,517.338317,396.43,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
7/31/2024,201,0.614406312,0,36.17,7,31,2024,1722384000,213,34.34,19.91,76.245,27.455,2.02,18.92,42.93,13.2167,4.276477668,30.6187,17.58015,5.201306794,14.955,0.920040023,1048.76,522.5396238,439.36,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/1/2024,201,0.615278074,0,36.17,8,1,2024,1722470400,214,30.62,17.18,74.705,26.055,2.1,25.46,0,13.5033,4.656731091,30.2389,18.3197,5.79519186,13.59,0.803907108,1062.35,528.3348157,439.36,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/2/2024,201,0.611678049,0,36.17,8,2,2024,1722556800,215,32.13,18.38,73.54,26.475,1.34,25.66,0,13.371325,4.613402301,30.44965,17.8751,5.724579412,14.19,0.913351499,1076.54,534.0593951,439.36,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/3/2024,201,0.608078025,0,36.17,8,3,2024,1722643200,216,32.89,18.45,73.375,26.435,1.2,25.59,0,13.1171,4.332735852,30.2196,17.5842,5.71358496,14.225,0.948157695,1090.765,539.77298,439.36,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/4/2024,201,0.604478,0,36.17,8,4,2024,1722729600,217,34.55,18.82,72.06,26.785,1.55,24.59,0,13.294075,3.477014228,29.8252,17.95225,6.020150188,14.41,1.069706969,1105.175,545.7931302,439.36,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/5/2024,201,0.600877976,0,36.17,8,5,2024,1722816000,218,35.58,20.32,61.575,27.815,2.2,23.33,0,12.84005,3.329559978,29.02015,17.53225,7.18559858,15.16,1.573591225,1120.335,552.9787288,439.36,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/6/2024,201,0.597277951,0,36.17,8,6,2024,1722902400,219,23.45,15.2,78.495,26.035,3.04,11.86,0,13.124425,3.883102352,29.91735,17.6882,3.468113872,9.325,0.496147011,1129.66,556.4468427,439.36,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/7/2024,201,0.593677926,0,36.17,8,7,2024,1722988800,220,27.97,13.77,75.22,25.225,0.94,24.15,2.79,13.370075,3.930374809,30.0472,18.1733,4.619317944,10.87,0.662646069,1140.53,561.0661606,442.15,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/8/2024,201,0.590077902,24.38,60.55,8,8,2024,1723075200,221,22.78,12.92,69.405,24.035,3.47,18.6,5.08,13.4544,3.730309012,30.4177,18.1623,4.875287994,7.85,0.652013276,1148.38,565.9414486,447.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/9/2024,201,0.586477877,0,60.55,8,9,2024,1723161600,222,22.26,10.55,68.65,22.115,2.15,19.58,0,13.451675,4.03927997,30.04725,17.9716,4.295092638,6.405,0.620742846,1154.785,570.2365413,447.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/10/2024,201,0.582877853,0,60.55,8,10,2024,1723248000,223,24.08,11.15,72.985,22.15,1,12.93,0,12.6798,4.137901078,29.8777,16.5741,2.923920212,7.615,0.584082668,1162.4,573.1604615,447.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/11/2024,201,0.579277828,0,60.55,8,11,2024,1723334400,224,21.14,13.99,81.945,21.905,1.25,8.55,10.16,12.49225,3.877475297,29.57915,16.41515,2.1597767,7.565,0.370672806,1169.965,575.3202382,457.39,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/12/2024,201,0.575677803,0,60.55,8,12,2024,1723420800,225,21.43,17.32,90.69,21.71,1.32,9.02,4.31,12.468425,3.8660849,28.6377,16.92825,1.972093008,9.375,0.210910227,1179.34,577.2923312,461.7,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/13/2024,201,0.572077779,0,60.55,8,13,2024,1723507200,226,25.64,17.6,83.64,22.53,2.1,10.31,0,11.6854,3.997504613,28.21855,15.67105,2.807693718,11.62,0.433802715,1190.96,580.1000249,461.7,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/14/2024,201,0.568477754,0,60.55,8,14,2024,1723593600,227,28.52,20.04,84.155,23.505,3.23,15.93,66.29,11.2959,3.248589072,26.966,15.61215,4.015186174,14.28,0.49436192,1205.24,584.1152111,527.99,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/15/2024,201,0.56487773,0,60.55,8,15,2024,1723680000,228,29.23,19.7,78.475,24.84,1.31,19.43,0,11.932725,3.493280285,28.33305,16.0012,4.316790053,14.465,0.683896226,1219.705,588.4320011,527.99,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/16/2024,201,0.561277705,0,60.55,8,16,2024,1723766400,229,30.13,17.38,76.15,24.665,1.32,22.93,0,11.947375,3.212814596,27.88555,16.239,4.874416226,13.69,0.746468491,1233.395,593.3064174,527.99,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/17/2024,201,0.560867824,0,60.55,8,17,2024,1723852800,230,27.65,18.05,75.52,24.785,1.53,22.7,0,11.9923,3.80760701,29.1237,15.3803,4.783515003,12.85,0.706745665,1246.245,598.0899324,527.99,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/18/2024,201,0.560457942,0,60.55,8,18,2024,1723939200,231,22.03,16.9,92.215,23.02,1.13,3.71,2.53,12.12025,3.368425863,28.9931,15.9481,0.926726609,9.465,0.178052806,1255.71,599.016659,530.52,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/19/2024,201,0.560048061,0,60.55,8,19,2024,1724025600,232,28.63,15.79,76.825,23.58,0.94,21.79,0.25,12.3085,3.524730434,28.68405,16.5519,4.301055103,12.21,0.66220948,1267.92,603.3177141,530.77,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/20/2024,201,0.55963818,0,60.55,8,20,2024,1724112000,233,23.24,16.94,84.625,22.395,2.27,14.24,2.29,11.800175,3.94510923,29.2671,15.52155,3.09630212,10.09,0.367528078,1278.01,606.4140162,533.06,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/21/2024,201,0.559228298,0,60.55,8,21,2024,1724198400,234,25.33,18.65,74.265,22.57,3.29,15.62,0,12.0087,3.79522834,29.3921,15.718,4.568803187,11.99,0.692329376,1290,610.9828194,533.06,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/22/2024,201,0.558818417,0,60.55,8,22,2024,1724284800,235,25.3,15.77,76.04,22.83,3.26,18.4,0,12.509725,4.2022356,30.3191,16.67665,4.538586681,10.535,0.600985492,1300.535,615.5214061,533.06,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/23/2024,201,0.558408535,0,60.55,8,23,2024,1724371200,236,27.02,16.99,75.02,23.025,2.48,15.34,3.81,12.99435,4.061307827,30.21255,17.4943,4.177596909,12.005,0.687702823,1312.54,619.699003,536.87,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/24/2024,201,0.557998654,0,60.55,8,24,2024,1724457600,237,30.73,19.5,81.115,24.86,2.51,22.49,0,12.4417,3.60377619,28.7026,17.0727,5.078613024,14.75,0.631785835,1327.29,624.777616,536.87,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/25/2024,201,0.546244488,0,60.55,8,25,2024,1724544000,238,36.87,23.15,74.96,27.345,1.91,23.08,0,12.347025,3.070712874,28.34205,17.0982,6.181802138,16.575,1.135006627,1343.865,630.9594181,536.87,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/26/2024,201,0.534490323,0,60.55,8,26,2024,1724630400,239,35.56,20.64,70.82,27.795,1.24,22.97,0,12.1336,3.554234913,28.986,16.6066,5.618516549,15.32,1.200991059,1359.185,636.5779347,536.87,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/27/2024,201,0.522736157,0,60.55,8,27,2024,1724716800,240,29.38,20.78,74.56,26.68,1.53,16.31,2.29,12.08815,3.243536784,29.296,16.14895,4.12813188,15.08,0.832916063,1374.265,640.7060666,539.16,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/28/2024,201,0.510981991,0,60.55,8,28,2024,1724803200,241,32.24,19.6,77.665,26.955,1.91,22.38,0,11.122975,3.688819712,28.26515,15.0183,5.206123035,14.8,0.792964778,1389.065,645.9121896,539.16,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/29/2024,201,0.499227826,0,60.55,8,29,2024,1724889600,242,33.49,20.22,72.53,26.905,1.98,16.44,4.82,11.119525,3.780230407,28.56305,14.3611,4.839744375,15.11,1.035670766,1404.175,650.751934,543.98,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/30/2024,201,0.48747366,0,60.55,8,30,2024,1724976000,243,25.91,13.59,70.9,25.37,1.71,21.28,0.25,11.4484,3.82948169,29.0281,14.86495,4.429392963,9.75,0.712973602,1413.925,655.1813269,544.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
8/31/2024,201,0.477361547,0,60.55,8,31,2024,1725062400,244,29.38,10.55,70.27,24.045,0.89,23.45,0,11.90805,3.871606262,28.96005,15.62615,4.373888353,9.965,0.798019658,1423.89,659.5552153,544.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
9/1/2024,201,0.467249435,0,60.55,9,1,2024,1725148800,245,25.17,13.13,66.61,24.355,2.01,22.6,0,11.4173,3.512784816,28.7065,15.357,4.839703822,9.15,0.786426688,1433.04,664.3949191,544.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
9/2/2024,201,0.457137322,0,60.55,9,2,2024,1725235200,246,24.91,9.34,67.89,23.06,1.56,22.71,0,10.91455,3.525362023,28.50395,14.37575,4.321941288,7.455,0.694464391,1440.495,668.7168604,544.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
9/3/2024,201,0.447025209,0,60.55,9,3,2024,1725321600,247,27.68,9.49,64.54,22.865,2.23,22.95,0,10.659575,3.668518445,27.58305,14.36585,5.227702348,8.84,0.868183519,1449.335,673.9445627,544.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
9/4/2024,201,0.436913097,0,60.55,9,4,2024,1725408000,248,31.89,13.71,62.715,23.56,2.47,21.47,0,11.04095,3.638443179,28.4032,14.358,6.083082939,11.855,1.173371424,1461.19,680.0276457,544.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
9/5/2024,201,0.426800984,0,60.55,9,5,2024,1725494400,249,27.01,16.65,72.155,23.65,2.51,15.51,0,10.50305,3.538110885,28.429,13.4394,4.315253437,11.83,0.76053017,1473.02,684.3428991,544.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
9/6/2024,201,0.416688871,12.19,72.74,9,6,2024,1725580800,250,21.98,9.05,66.31,22.06,1.73,15.86,0,10.2202,3.348031736,27.3239,13,3.54584398,5.99,0.638872568,1479.01,687.8887431,544.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
9/7/2024,201,0.406576759,0,72.74,9,7,2024,1725667200,251,23.56,5.97,65.47,21.46,1.01,21.79,0,10.08795,3.302980807,27.48635,13.10525,3.633018407,6.78,0.66283513,1485.79,691.5217615,544.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
9/8/2024,201,0.396464646,0,72.74,9,8,2024,1725753600,252,26.41,7.91,64.545,21.305,1.83,20.09,0,9.71685,3.404498948,26.04785,13.2915,4.411909507,8.205,0.799507794,1493.995,695.933671,544.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
9/9/2024,201,0.384588996,0,72.74,9,9,2024,1725840000,253,31.67,12.06,57.03,21.865,3.42,19.58,0,9.0262,2.99804984,24.9463,12.6895,7.055702518,11.03,1.30520214,1505.025,702.9893735,544.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
9/10/2024,201,0.372713346,0,72.74,9,10,2024,1725926400,254,31.05,16.58,49.98,22.465,2.57,14.15,0,8.9099,3.717347911,25.7953,11.906,6.30605419,13.29,1.598676213,1518.315,709.2954277,544.23,1682467200,195.3,101.9,1710201600,715628.0742,4560200.903,14.8,59.4,25.8,0.32,2.5389,0.19,0.291,0.144,2274.964674,35.25613403,40.70276451,355.9033172
