site_id,plot_id,date,year,Year,Year,DOY,Month,Week,Day,DAP,unix_ts,Easting,Northing,Elev_m,Slope_deg,TWI,pct_clay,pct_sand,pct_silt,pct_om,Ksat_um_s,Precip_mm,Irrigation_mm,ETref_mm,RelHum_pct,WindSpeed_m_s,SolarRad_MJ_m2_d,SoilTemp_C_10cm,T_high_C,T_low_C,Cum_Irrigation_mm,Cum_ETref_mm,Cum_GDD_base10_Cd,GDD_base10_Cd,GDD_base4p4_Cd,SAVI,savi_is_sentinel,DSAVI,VV_median_dB,VH_median_dB,VV_median_last_dB,VH_median_last_dB,VVVH_last_dB,dVV_median_obs_dB,dVH_median_obs_dB,SAR_obs,SAR_days_since,SWD_mech,SWD_prev_mm,N_kg_ha,AWC,CF,DP,Days_Since_Fert,ETa_SIMS,FC,RO_CN,WP,cos_DOY,sin_DOY,Date,Management_Plot_ID
scal,16,6/26/2023,2023,2023,2023,177,6,26,26,1158,1687737600,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,31.75,7.722,58,1.922,30.61,25.611,28.167,12.278,107.95,335.179,505.8,10,13.9,0.672857143,0,0.002857143,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,3,0,21.627,271.5941,0.17,-5.377,5.377,1166,4.746,0.283,0,0.176,-0.995521372,0.09453675,6/26/2023,16
scal,16,6/27/2023,2023,2023,2023,178,6,26,27,1159,1687824000,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,7.849,66,3.755,23.63,25.167,28.444,15.167,107.95,343.028,517.5,11.7,15.6,0.675714286,0,0.002857143,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,4,5,0,271.5941,0.17,5,0,1167,5,0.283,0,0.176,-0.99700117,0.077386479,6/27/2023,16
scal,16,6/28/2023,2023,2023,2023,179,6,26,28,1160,1687910400,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,7.29,73,2.906,27.47,29.278,29.611,23.611,107.95,350.318,533.6,16.1,19.4,0.678571429,0,0.002857143,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,5,9.496,5,271.5941,0.17,9.496,0,1168,4.496,0.283,0,0.176,-0.998185534,0.060213277,6/28/2023,16
scal,16,6/29/2023,2023,2023,2023,180,6,26,29,1161,1687996800,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,5.842,0,6.833,71,2.325,25.15,27.056,29.778,19.556,107.95,357.151,548,14.4,17.8,0.681428571,0,0.002857143,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,6,8.097,9.496,271.5941,0.17,8.097,0,1169,4.451,0.283,0,0.176,-0.999074115,0.043022233,6/29/2023,16
scal,16,6/30/2023,2023,2023,2023,181,6,26,30,1162,1688083200,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,20.549,0,4.166,80,1.699,16.66,24.278,26.111,17.889,107.95,361.317,559.7,11.7,16.7,0.684285714,0,0.002857143,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,7,0,8.097,271.5941,0.17,-8.535254484,8.535254484,1170,3.062,0.283,0.865745516,0.176,-0.999666649,0.02581844,6/30/2023,16
scal,16,7/1/2023,2023,2023,2023,182,7,26,1,1163,1688169600,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,4.14,81,1.833,18.27,23.833,23.778,16.056,107.95,365.457,569.1,9.4,15,0.687142857,0,0.002857143,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,8,2.693,0,271.5941,0.17,2.693,0,1171,2.693,0.283,0,0.176,-0.999962959,0.008606997,7/1/2023,16
scal,16,7/2/2023,2023,2023,2023,183,7,26,2,1164,1688256000,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,6.299,71,1.296,28.2,25.056,29.333,15.278,107.95,371.756,581.3,12.2,15.6,0.69,0,0.002857143,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,9,6.988,2.693,271.5941,0.17,6.988,0,1172,4.295,0.283,0,0.176,-0.999962959,-0.008606997,7/2/2023,16
scal,16,7/3/2023,2023,2023,2023,184,7,27,3,1165,1688342400,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,7.493,70,2.012,29.31,27,31.222,16.111,107.95,379.249,594.1,12.8,16.1,0.69375,0,0.00375,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,10,11.997,6.988,271.5941,0.17,11.997,0,1173,5.009,0.283,0,0.176,-0.999666649,-0.02581844,7/3/2023,16
scal,16,7/4/2023,2023,2023,2023,185,7,27,4,1166,1688428800,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,39.624,0,7.315,73,2.906,22.67,27.278,32.944,18,107.95,386.564,608,13.9,16.7,0.6975,0,0.00375,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,11,0,11.997,271.5941,0.17,-14.93433068,14.93433068,1174,4.674,0.283,8.014669321,0.176,-0.999074115,-0.043022233,7/4/2023,16
scal,16,7/5/2023,2023,2023,2023,186,7,27,5,1167,1688515200,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,31.75,4.166,76,2.012,16.51,23.111,23,14.056,139.7,390.73,616.3,8.3,13.9,0.70125,0,0.00375,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,12,0,0,271.5941,0.17,-28.821,28.821,1175,2.929,0.283,0,0.176,-0.998185534,-0.060213277,7/5/2023,16
scal,16,7/6/2023,2023,2023,2023,187,7,27,6,1168,1688601600,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,3.937,72,1.609,15.5,21.222,21.833,13.833,139.7,394.667,624.1,7.8,13.3,0.705,0,0.00375,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,13,3.463,0,271.5941,0.17,3.463,0,1176,3.463,0.283,0,0.176,-0.99700117,-0.077386479,7/6/2023,16
scal,16,7/7/2023,2023,2023,2023,188,7,27,7,1169,1688688000,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,3.048,0,3.988,79,2.459,12.84,21.5,25.056,16.222,139.7,398.655,634.7,10.6,16.1,0.70875,0,0.00375,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,14,3.296,3.463,271.5941,0.17,3.296,0,1177,2.873,0.283,0,0.176,-0.995521372,-0.09453675,7/7/2023,16
scal,16,7/8/2023,2023,2023,2023,189,7,27,8,1170,1688774400,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0.254,0,3.556,78,1.207,16.19,21,21.833,13.889,139.7,402.211,642.5,7.8,13.3,0.7125,0,0.00375,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,15,6.16,3.296,271.5941,0.17,6.16,0,1178,3.114,0.283,0,0.176,-0.99374658,-0.111659007,7/8/2023,16
scal,16,7/9/2023,2023,2023,2023,190,7,27,9,1171,1688860800,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,5.664,74,1.296,28.32,22.167,25.944,13.333,139.7,407.875,651.9,9.4,14.4,0.71625,0,0.00375,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,16,10.441,6.16,271.5941,0.17,10.441,0,1179,4.281,0.283,0,0.176,-0.99167732,-0.128748177,7/9/2023,16
scal,16,7/10/2023,2023,2023,2023,191,7,28,10,1172,1688947200,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,6.934,74,2.459,27.54,24.333,30.167,14.5,139.7,414.809,664.1,12.2,15,0.72,0,0.00375,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,17,15.486,10.441,271.5941,0.17,15.486,0,1180,5.045,0.283,0,0.176,-0.989314204,-0.145799197,7/10/2023,16
scal,16,7/11/2023,2023,2023,2023,192,7,28,11,1173,1689033600,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,6.426,73,1.922,24.98,26.667,30.556,17.333,139.7,421.235,677.4,13.3,16.7,0.71,0,-0.01,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,18,19.999,15.486,271.5941,0.17,19.999,0,1181,4.513,0.283,0,0.176,-0.986657933,-0.162807013,7/11/2023,16
scal,16,7/12/2023,2023,2023,2023,193,7,28,12,1174,1689120000,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,5.563,80,2.235,22.69,27.5,28.944,18.444,139.7,426.798,690.7,13.3,17.2,0.7,0,-0.01,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,19,23.549,19.999,271.5941,0.17,23.549,0,1182,3.55,0.283,0,0.176,-0.983709294,-0.179766586,7/12/2023,16
scal,16,7/13/2023,2023,2023,2023,194,7,28,13,1175,1689206400,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,1.524,0,4.242,73,1.073,14.56,26,30.389,16.5,139.7,431.04,703.5,12.8,16.1,0.694,0,-0.006,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,20,26.305,23.549,271.5941,0.17,26.305,0,1183,4.286,0.283,0,0.176,-0.98046916,-0.19667289,7/13/2023,16
scal,16,7/14/2023,2023,2023,2023,195,7,28,14,1176,1689292800,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,2.769,0,3.658,78,1.609,12.54,24,26.167,17.667,139.7,434.698,715.2,11.7,16.7,0.688,0,-0.006,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,21,26.721,26.305,271.5941,0.17,26.721,0,1184,3.196,0.283,0,0.176,-0.976938493,-0.213520915,7/14/2023,16
scal,16,7/15/2023,2023,2023,2023,196,7,28,15,1177,1689379200,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,5.639,73,1.475,23.26,24.778,28.778,16.722,139.7,440.337,727.4,12.2,16.1,0.682,0,-0.006,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,22,31.87,26.721,271.5941,0.17,31.87,0,1185,5.149,0.283,0,0.176,-0.973118337,-0.23030567,7/15/2023,16
scal,16,7/16/2023,2023,2023,2023,197,7,28,16,1178,1689465600,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,2.032,0,5.283,74,1.475,21.57,25.889,28.722,17.833,139.7,445.62,740.2,12.8,16.7,0.676,0,-0.006,-11.23360882,-17.08372828,-8.690290362,-16.47842262,7.788132257,-0.973719453,-3.604407244,0,23,34.372,31.87,271.5941,0.17,34.372,0,1186,4.532,0.283,0,0.176,-0.969009826,-0.24702218,7/16/2023,16
scal,16,7/17/2023,2023,2023,2023,198,7,29,17,1179,1689552000,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,5.664,78,2.369,26.15,26.222,25.056,17.556,139.7,451.284,751.3,11.1,16.7,0.67,0,-0.006,-11.99711882,-18.14135683,-11.99711882,-18.14135683,6.144238003,-3.306828461,-1.662934207,1,0,38.341,34.372,271.5941,0.17,38.341,0,1187,3.969,0.283,0,0.176,-0.964614176,-0.263665493,7/17/2023,16
scal,16,7/18/2023,2023,2023,2023,199,7,29,18,1180,1689638400,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,11.176,0,4.039,87,2.682,19.04,23.5,25.333,16.722,139.7,455.323,761.9,10.6,16.1,0.666666667,0,-0.003333333,-11.23360882,-17.08372828,-11.99711882,-18.14135683,6.144238003,-3.306828461,-1.662934207,0,1,31.047,38.341,271.5941,0.17,31.047,0,1188,3.876,0.283,0,0.176,-0.95993269,-0.280230675,7/18/2023,16
scal,16,7/19/2023,2023,2023,2023,200,7,29,19,1181,1689724800,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,3.048,86,1.431,12.25,22.833,26.167,17,139.7,458.371,773,11.1,16.1,0.663333333,0,-0.003333333,-11.23360882,-17.08372828,-11.99711882,-18.14135683,6.144238003,-3.306828461,-1.662934207,0,2,34.476,31.047,271.5941,0.17,34.476,0,1189,3.429,0.283,0,0.176,-0.954966755,-0.296712819,7/19/2023,16
scal,16,7/20/2023,2023,2023,2023,201,7,29,20,1182,1689811200,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,5.055,77,1.52,22.59,24.5,26,18.611,139.7,463.426,785.2,12.2,17.2,0.66,0,-0.003333333,-11.23360882,-17.08372828,-11.99711882,-18.14135683,6.144238003,-3.306828461,-1.662934207,0,3,39.539,34.476,271.5941,0.17,39.539,0,1190,5.063,0.283,0,0.176,-0.949717843,-0.313107041,7/20/2023,16
scal,16,7/21/2023,2023,2023,2023,202,7,29,21,1183,1689897600,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,5.41,70,1.028,25.29,26.333,26.833,16.722,139.7,468.836,796.9,11.7,16.1,0.665,0,0.005,-11.23360882,-17.08372828,-11.99711882,-18.14135683,6.144238003,-3.306828461,-1.662934207,0,4,43.816,39.539,271.5941,0.17,43.816,0,1191,4.277,0.283,0,0.176,-0.944187509,-0.329408482,7/21/2023,16
scal,16,7/22/2023,2023,2023,2023,203,7,29,22,1184,1689984000,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,13.208,0,6.401,71,1.699,26.29,25.5,30.5,15.056,139.7,475.237,809.1,12.2,15.6,0.67,0,0.005,-11.23360882,-17.08372828,-11.99711882,-18.14135683,6.144238003,-3.306828461,-1.662934207,0,5,36.17890625,43.816,271.5941,0.17,36.17890625,0,1192,5.559,0.283,0.00390625,0.176,-0.938377392,-0.345612313,7/22/2023,16
scal,16,7/23/2023,2023,2023,2023,204,7,29,23,1185,1690070400,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,6.604,75,2.19,27.01,25.167,30.167,16.222,139.7,481.841,821.9,12.8,16.1,0.675,0,0.005,-11.23360882,-17.08372828,-11.99711882,-18.14135683,6.144238003,-3.306828461,-1.662934207,0,6,41.72390625,36.17890625,271.5941,0.17,41.72390625,0,1193,5.545,0.283,0,0.176,-0.932289213,-0.361713731,7/23/2023,16
scal,16,7/24/2023,2023,2023,2023,205,7,30,24,1186,1690156800,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,6.985,75,2.19,26.54,27.278,32.556,18.778,139.7,488.826,835.8,13.9,17.2,0.68,0,0.005,-11.23360882,-17.08372828,-11.99711882,-18.14135683,6.144238003,-3.306828461,-1.662934207,0,7,48.15590625,41.72390625,271.5941,0.17,48.15590625,0,1194,6.432,0.283,0,0.176,-0.925924777,-0.377707965,7/24/2023,16
scal,16,7/25/2023,2023,2023,2023,206,7,30,25,1187,1690243200,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,6.553,75,2.056,22.8,28.667,33.389,21.611,139.7,495.379,851.4,15.6,18.3,0.67,0,-0.01,-11.23360882,-17.08372828,-11.99711882,-18.14135683,6.144238003,-3.306828461,-1.662934207,0,8,55.12990625,48.15590625,271.5941,0.17,55.12990625,0,1195,6.974,0.283,0,0.176,-0.91928597,-0.393590277,7/25/2023,16
scal,16,7/26/2023,2023,2023,2023,207,7,30,26,1188,1690329600,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,7.569,68,1.609,26.61,30.056,35.833,22.833,139.7,502.948,867.5,16.1,19.4,0.66,0,-0.01,-11.23360882,-17.08372828,-11.99711882,-18.14135683,6.144238003,-3.306828461,-1.662934207,0,9,61.99790625,55.12990625,271.5941,0.17,61.99790625,0,1196,6.868,0.283,0,0.176,-0.912374758,-0.409355959,7/26/2023,16
scal,16,7/27/2023,2023,2023,2023,208,7,30,27,1189,1690416000,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,31.75,7.747,60,1.431,26.23,30.944,36.722,23.167,171.45,510.695,883.6,16.1,19.4,0.65,0,-0.01,-11.23360882,-17.08372828,-11.99711882,-18.14135683,6.144238003,-3.306828461,-1.662934207,0,10,38.01990625,61.99790625,271.5941,0.17,38.01990625,0,1197,7.772,0.283,0,0.176,-0.90519319,-0.42500034,7/27/2023,16
scal,16,7/28/2023,2023,2023,2023,209,7,30,28,1190,1690502400,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,7.188,70,1.341,27.27,30.833,36.389,20.056,171.45,517.883,898.6,15,17.8,0.65,0,0,-11.23360882,-17.08372828,-11.99711882,-18.14135683,6.144238003,-3.306828461,-1.662934207,0,11,44.17890625,38.01990625,271.5941,0.17,44.17890625,0,1198,6.159,0.283,0,0.176,-0.897743394,-0.440518784,7/28/2023,16
scal,16,7/29/2023,2023,2023,2023,210,7,30,29,1191,1690588800,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,35.56,0,4.928,81,2.638,19.14,27,27.944,19,171.45,522.811,911.9,13.3,17.2,0.65,0,0,-12.47515633,-18.05718877,-12.47515633,-18.05718877,5.582032436,-0.478037507,0.084168059,1,0,19.34648992,44.17890625,271.5941,0.17,19.34648992,0,1199,4.671,0.283,6.046583671,0.176,-0.890027576,-0.455906694,7/29/2023,16
scal,16,7/30/2023,2023,2023,2023,211,7,30,30,1192,1690675200,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,4.826,0,5.309,83,2.727,22.48,25.944,28.889,19.5,171.45,528.12,925.8,13.9,17.8,0.65,0,0,-11.23360882,-17.08372828,-12.47515633,-18.05718877,5.582032436,-0.478037507,0.084168059,0,1,19.72748992,19.34648992,271.5941,0.17,19.72748992,0,1200,5.211,0.283,0,0.176,-0.882048025,-0.471159508,7/30/2023,16
scal,16,7/31/2023,2023,2023,2023,212,7,31,31,1193,1690761600,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,2.769,0,3.861,85,2.638,14.71,24.722,26.889,19.667,171.45,531.981,938.6,12.8,17.8,0.65,0,0,-11.23360882,-17.08372828,-12.47515633,-18.05718877,5.582032436,-0.478037507,0.084168059,0,2,21.02148992,19.72748992,271.5941,0.17,21.02148992,0,1201,4.074,0.283,0,0.176,-0.873807104,-0.486272707,7/31/2023,16
scal,16,8/1/2023,2023,2023,2023,213,8,31,1,1194,1690848000,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,2.21,91,2.101,8.25,24.111,25.111,20.167,171.45,534.191,950.8,12.2,17.8,0.65,0,0,-11.23360882,-17.08372828,-12.47515633,-18.05718877,5.582032436,-0.478037507,0.084168059,0,3,24.71648992,21.02148992,271.5941,0.17,24.71648992,0,1202,3.695,0.283,0,0.176,-0.865307254,-0.501241813,8/1/2023,16
scal,16,8/2/2023,2023,2023,2023,214,8,31,2,1195,1690934400,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,2.54,0,5.232,82,2.056,20.9,26.111,30.333,21.278,171.45,539.423,966.4,15.6,18.3,0.65,0,0,-11.23360882,-17.08372828,-12.47515633,-18.05718877,5.582032436,-0.478037507,0.084168059,0,4,26.44448992,24.71648992,271.5941,0.17,26.44448992,0,1203,4.258,0.283,0,0.176,-0.856550996,-0.516062391,8/2/2023,16
scal,16,8/3/2023,2023,2023,2023,215,8,31,3,1196,1691020800,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,2.54,0,3.683,86,1.788,16.13,25,26,20.056,171.45,543.106,979.2,12.8,17.8,0.65,0,0,-11.23360882,-17.08372828,-12.47515633,-18.05718877,5.582032436,-0.478037507,0.084168059,0,5,27.43348992,26.44448992,271.5941,0.17,27.43348992,0,1204,3.529,0.283,0,0.176,-0.847540923,-0.530730048,8/3/2023,16
scal,16,8/4/2023,2023,2023,2023,216,8,31,4,1197,1691107200,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0.254,0,3.759,82,1.431,15.15,25.167,27.333,18.333,171.45,546.865,992,12.8,16.7,0.65,0,0,-11.23360882,-17.08372828,-12.47515633,-18.05718877,5.582032436,-0.478037507,0.084168059,0,6,30.95648992,27.43348992,271.5941,0.17,30.95648992,0,1205,3.773,0.283,0,0.176,-0.838279705,-0.545240439,8/4/2023,16
scal,16,8/5/2023,2023,2023,2023,217,8,31,5,1198,1691193600,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,1.016,0,5.969,76,1.788,24.86,25.278,30.222,16.056,171.45,552.834,1004.8,12.8,15.6,0.65,0,0,-11.23360882,-17.08372828,-12.47515633,-18.05718877,5.582032436,-0.478037507,0.084168059,0,7,34.46948992,30.95648992,271.5941,0.17,34.46948992,0,1206,4.533,0.283,0,0.176,-0.828770087,-0.559589262,8/5/2023,16
scal,16,8/6/2023,2023,2023,2023,218,8,31,6,1199,1691280000,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,4.648,77,4.247,14.39,23.222,23,17.333,171.45,557.482,1014.8,10,15.6,0.633333333,0,-0.016666667,-11.23360882,-17.08372828,-12.47515633,-18.05718877,5.582032436,-0.478037507,0.084168059,0,8,37.42248992,34.46948992,271.5941,0.17,37.42248992,0,1207,2.953,0.283,0,0.176,-0.819014887,-0.573772268,8/6/2023,16
scal,16,8/7/2023,2023,2023,2023,219,8,32,7,1200,1691366400,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0.508,0,4.572,73,1.431,19.89,23.667,25.056,14.889,171.45,562.054,1024.2,9.4,15,0.616666667,0,-0.016666667,-11.23360882,-17.08372828,-12.47515633,-18.05718877,5.582032436,-0.478037507,0.084168059,0,9,41.03948992,37.42248992,271.5941,0.17,41.03948992,0,1208,4.127,0.283,0,0.176,-0.809016994,-0.587785252,8/7/2023,16
scal,16,8/8/2023,2023,2023,2023,220,8,32,8,1201,1691452800,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,8.128,0,5.563,74,1.565,24.89,25.222,28.056,14.278,171.45,567.617,1035.3,11.1,15,0.6,0,-0.016666667,-11.23360882,-17.08372828,-12.47515633,-18.05718877,5.582032436,-0.478037507,0.084168059,0,10,37.38448992,41.03948992,271.5941,0.17,37.38448992,0,1209,4.475,0.283,0,0.176,-0.798779373,-0.601624063,8/8/2023,16
scal,16,8/9/2023,2023,2023,2023,221,8,32,9,1202,1691539200,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,4.801,78,1.609,20.62,25.278,27.833,17.056,171.45,572.418,1047.5,12.2,16.1,0.616666667,0,0.016666667,-11.23360882,-17.08372828,-12.47515633,-18.05718877,5.582032436,-0.478037507,0.084168059,0,11,40.94248992,37.38448992,271.5941,0.17,40.94248992,0,1210,3.558,0.283,0,0.176,-0.788305056,-0.6152846,8/9/2023,16
scal,16,8/10/2023,2023,2023,2023,222,8,32,10,1203,1691625600,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,5.994,73,1.788,22.46,25.778,30.778,16.556,171.45,578.412,1060.3,12.8,16.1,0.633333333,0,0.016666667,-13.3595865,-17.5855771,-13.3595865,-17.5855771,4.225990607,-0.884430167,0.471611663,1,0,46.11048992,40.94248992,271.5941,0.17,46.11048992,0,1211,5.168,0.283,0,0.176,-0.777597147,-0.628762815,8/10/2023,16
scal,16,8/11/2023,2023,2023,2023,223,8,32,11,1204,1691712000,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,5.639,77,1.252,23.95,27.556,32.667,18.222,171.45,584.051,1074.2,13.9,16.7,0.65,0,0.016666667,-11.23360882,-17.08372828,-13.3595865,-17.5855771,4.225990607,-0.884430167,0.471611663,0,1,51.08748992,46.11048992,271.5941,0.17,51.08748992,0,1212,4.977,0.283,0,0.176,-0.766658819,-0.642054713,8/11/2023,16
scal,16,8/12/2023,2023,2023,2023,224,8,32,12,1205,1691798400,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,6.274,67,2.146,22.1,26.944,28.667,17.056,171.45,590.325,1087,12.8,16.1,0.6375,0,-0.0125,-11.23360882,-17.08372828,-13.3595865,-17.5855771,4.225990607,-0.884430167,0.471611663,0,2,55.73448992,51.08748992,271.5941,0.17,55.73448992,0,1213,4.647,0.283,0,0.176,-0.755493314,-0.655156357,8/12/2023,16
scal,16,8/13/2023,2023,2023,2023,225,8,32,13,1206,1691884800,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,1.524,0,4.064,80,2.548,15.2,26.056,25.556,13.556,171.45,594.389,1096.4,9.4,14.4,0.625,0,-0.0125,-11.23360882,-17.08372828,-13.3595865,-17.5855771,4.225990607,-0.884430167,0.471611663,0,3,57.73148992,55.73448992,271.5941,0.17,57.73148992,0,1214,3.527,0.283,0,0.176,-0.74410394,-0.668063864,8/13/2023,16
scal,16,8/14/2023,2023,2023,2023,226,8,33,14,1207,1691971200,573721.8469,4492625.517,551.9692134,0.890714618,5.751165844,37.5,4.9,57.6,1.66,2.88,0,0,5.563,75,3.219,22.73,23.889,24,12.944,171.45,599.952,1104.7,8.3,13.9,0.6125,0,-0.0125,-11.23360882,-17.08372828,-13.3595865,-17.5855771,4.225990607,-0.884430167,0.471611663,0,4,62.41748992,57.73148992,271.5941,0.17,62.41748992,0,1215,4.686,0.283,0,0.176,-0.732494072,-0.680773409,8/14/2023,16
